session_id,user_id,channel,language,session_date,session_month,region,is_disabled,is_first_time_user,is_vulnerable_user,final_outcome,is_completed,is_abandoned,is_transferred,transfer_reason,total_duration_sec,total_turns,avg_asr_confidence,avg_intent_confidence,misunderstanding_rate,silence_rate,is_recovered,is_escalated,had_errors,user_turns,system_turns,total_error_turns,misunderstanding_turns,silence_turns,noise_turns,turn_error_rate_pct,repeat_intent_rate_pct,intent_service_lookup_count,intent_start_application_count,intent_repeat_count,intent_unknown_count,total_application_attempts,had_successful_application,applications_completed,applications_abandoned,applications_failed,services_attempted,primary_service_code,application_channel,avg_time_to_submit_sec,kpi_accessibility_segment,kpi_vulnerable_completed,kpi_disabled_completed,kpi_firsttime_completed,kpi_vulnerable_escalated,kpi_end_to_end_success,kpi_error_recovery_success,kpi_high_misunderstanding,kpi_high_silence,kpi_high_confusion,kpi_reached_application,kpi_application_success,ai_quality_score
S2717,U1284,voice,KINYARWANDA,"February 16, 2025","February 1, 2025",rural,0,1,1,completed,1,0,0,repeated_errors,177,5,0.76,0.69,0.13,0.13,1,0,0,3,5,4,1,1,2,50,12.5,3,2,1,2,2,1,2,0,0,[ID_REPLACEMENT],ID_REPLACEMENT,web,526,1,1,0,1,0,1,0,0,0,0,1,1,100
S2718,U1268,voice,KINYARWANDA,"January 29, 2025","January 1, 2025",rural,0,0,0,transferred,0,0,1,system,54,14,0.78,0.78,0,0,1,0,0,3,1,0,0,0,0,0,25,2,1,1,0,1,1,1,0,0,[BIRTH_CERT],BIRTH_CERT,voice,574,0,0,0,0,0,0,0,0,0,1,1,1,100
S2719,U1465,voice,KINYARWANDA,"March 27, 2025","March 1, 2025",rural,0,1,1,completed,1,0,0,,53,4,0.74,0.72,0,0,1,0,0,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,[],,,,1,1,0,1,0,0,0,0,0,0,0,0,100
S2720,U1257,voice,KINYARWANDA,"February 14, 2025","February 1, 2025",urban,0,0,0,transferred,0,0,1,repeated_errors,81,3,0.84,0.76,0.33,0.33,0,1,0,4,2,4,2,2,0,66.7,16.7,4,1,1,0,1,0,0,0,1,[BIRTH_CERT],BIRTH_CERT,ussd,,0,0,0,0,0,0,0,1,1,0,1,0,71.7
S2721,U1028,voice,KINYARWANDA,"March 18, 2025","March 1, 2025",rural,1,1,1,completed,1,0,0,,115,10,0.75,0.66,0.14,0.14,1,0,0,3,4,2,1,1,0,28.6,0,2,3,0,2,1,0,0,0,1,[DL],DL,ussd,,1,1,1,1,0,0,0,0,0,0,1,0,100
S2722,U1212,voice,KINYARWANDA,"January 9, 2025","January 1, 2025",urban,0,1,1,completed,1,0,0,repeated_errors,122,13,0.78,0.72,0.25,0.13,0,0,0,4,4,3,2,1,0,37.5,12.5,2,4,1,1,0,0,0,0,0,[],,,,1,1,0,1,0,0,0,0,0,0,0,0,98.8
S2723,U1462,voice,KINYARWANDA,"January 24, 2025","January 1, 2025",urban,0,1,1,completed,1,0,0,,74,5,0.84,0.68,0,0.29,1,0,0,4,3,3,0,2,1,42.9,14.3,4,1,1,1,0,0,0,0,0,[],,,,1,1,0,1,0,0,0,0,0,0,0,0,100
S2724,U1435,voice,KINYARWANDA,"January 15, 2025","January 1, 2025",urban,0,1,1,transferred,0,0,1,,141,9,0.72,0.7,0.29,0,0,0,0,4,3,2,2,0,0,28.6,28.6,2,1,2,2,1,1,1,0,0,[DL],DL,voice,499,1,0,0,0,0,0,0,0,0,1,1,1,88.6
S2725,U1282,voice,KINYARWANDA,"February 5, 2025","February 1, 2025",rural,0,0,0,completed,1,0,0,,133,3,0.81,0.68,0.43,0,0,0,0,6,1,3,3,0,0,42.9,0,2,1,0,4,1,0,0,1,0,[DL],DL,voice,,0,0,0,0,0,0,0,1,0,0,1,0,97.1
S2726,U1049,voice,KINYARWANDA,"January 13, 2025","January 1, 2025",rural,0,1,1,completed,1,0,0,,280,3,0.84,0.72,0.5,0,0,0,0,3,3,3,3,0,0,50,0,3,3,0,0,0,0,0,0,0,[],,,,1,1,0,1,0,0,0,1,0,0,0,0,95
S2727,U1094,voice,KINYARWANDA,"April 1, 2025","April 1, 2025",urban,0,1,1,transferred,0,0,1,system,55,14,0.83,0.69,0.4,0,0,0,0,2,3,2,2,0,0,40,40,3,0,2,0,0,0,0,0,0,[],,,,1,0,0,0,0,0,0,1,0,1,0,0,84
S2728,U1462,voice,KINYARWANDA,"February 13, 2025","February 1, 2025",urban,0,1,1,completed,1,0,0,,170,11,0.78,0.94,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,2,1,1,1,0,"[DL, LAND]",DL,ussd,647,1,1,0,1,0,1,0,0,0,0,1,1,100
S2729,U1498,voice,KINYARWANDA,"April 11, 2025","April 1, 2025",urban,0,1,1,completed,1,0,0,,101,14,0.82,0.72,0.8,0,0,0,0,3,2,4,4,0,0,80,20,2,1,1,1,0,0,0,0,0,[],,,,1,1,0,1,0,0,0,1,0,0,0,0,84
S2730,U1406,voice,KINYARWANDA,"March 12, 2025","March 1, 2025",rural,0,0,0,completed,1,0,0,,67,10,0.88,0.67,0.25,0,0,0,0,4,4,2,2,0,0,25,12.5,1,1,1,5,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,100
S2731,U1087,voice,KINYARWANDA,"March 13, 2025","March 1, 2025",urban,0,1,1,completed,1,0,0,,37,14,0.88,0.75,0.5,0.17,0,0,0,3,3,5,3,1,1,83.3,33.3,2,0,2,2,0,0,0,0,0,[],,,,1,1,0,1,0,0,0,1,0,1,0,0,88.3
S2732,U1043,voice,KINYARWANDA,"April 11, 2025","April 1, 2025",urban,0,0,0,transferred,0,0,1,repeated_errors,118,5,0.72,0.68,0.13,0,1,0,0,5,3,1,1,0,0,12.5,0,3,4,0,1,1,1,1,0,0,[DL],DL,voice,427,0,0,0,0,0,0,0,0,0,0,1,1,100
S2733,U1460,voice,KINYARWANDA,"April 15, 2025","April 1, 2025",rural,1,1,1,abandoned,0,1,0,system,81,8,0.92,0.73,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[],,,,1,0,0,0,0,0,0,0,0,0,0,0,100
S2734,U1277,voice,KINYARWANDA,"March 19, 2025","March 1, 2025",urban,0,0,0,completed,1,0,0,,111,13,0.76,0.77,0.2,0,1,0,0,2,3,1,1,0,0,20,40,2,1,2,0,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,0,1,0,0,100
S2735,U1170,voice,KINYARWANDA,"March 17, 2025","March 1, 2025",urban,0,0,0,transferred,0,0,1,user_request,33,5,0.76,0.66,0,0.33,1,1,0,2,1,1,0,1,0,33.3,0,2,1,0,0,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,1,0,0,0,93.3
S2736,U1420,voice,KINYARWANDA,"February 5, 2025","February 1, 2025",urban,0,1,1,completed,1,0,0,repeated_errors,116,14,0.84,0.8,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[],,,,1,1,0,1,0,0,0,0,0,0,0,0,100
S2737,U1188,voice,KINYARWANDA,"April 26, 2025","April 1, 2025",rural,0,1,1,completed,1,0,0,,110,6,0.78,0.71,0.4,0.2,0,0,0,4,1,4,2,1,1,80,20,0,3,1,1,0,0,0,0,0,[],,,,1,1,0,1,0,0,0,1,0,0,0,0,92
S2738,U1352,voice,KINYARWANDA,"March 2, 2025","March 1, 2025",urban,0,1,1,completed,1,0,0,repeated_errors,179,3,0.66,0.58,0,0.5,0,1,0,3,1,2,0,2,0,50,0,2,2,0,0,1,0,0,0,1,[BIRTH_CERT],BIRTH_CERT,web,,1,1,0,1,1,0,0,0,1,0,1,0,90
S2739,U1183,voice,KINYARWANDA,"April 14, 2025","April 1, 2025",urban,0,0,0,completed,1,0,0,,266,7,0.72,0.65,0.29,0,0,0,0,4,3,2,2,0,0,28.6,14.3,3,2,1,1,1,1,1,0,0,[BIRTH_CERT],BIRTH_CERT,web,"1,091",0,0,0,0,0,1,0,0,0,0,1,1,100
S2740,U1002,voice,KINYARWANDA,"March 22, 2025","March 1, 2025",urban,0,0,0,completed,1,0,0,repeated_errors,137,3,0.75,0.78,0,0.33,1,1,0,4,2,3,0,2,1,50,0,3,3,0,0,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,1,0,0,0,100
S2741,U1190,voice,KINYARWANDA,"February 9, 2025","February 1, 2025",rural,0,1,1,transferred,0,0,1,user_request,64,3,0.77,0.65,0.5,0,0,0,0,2,2,2,2,0,0,50,50,2,0,2,0,2,0,0,2,0,"[DL, BIRTH_CERT]",DL,web,,1,0,0,0,0,0,0,1,0,1,1,0,80
S2742,U1117,voice,KINYARWANDA,"April 27, 2025","April 1, 2025",rural,0,0,0,abandoned,0,1,0,,118,12,0.76,0.73,0,0,1,0,0,2,1,0,0,0,0,0,33.3,0,2,1,0,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,0,1,0,0,100
S2743,U1018,voice,KINYARWANDA,"April 3, 2025","April 1, 2025",rural,0,0,0,completed,1,0,0,system,86,13,0.67,0.73,0,0.29,1,0,0,5,2,2,0,2,0,28.6,28.6,3,1,2,1,2,1,2,0,0,"[DL, BIRTH_CERT]",DL,web,269.5,0,0,0,0,0,1,0,0,0,1,1,1,100
S2744,U1022,voice,KINYARWANDA,"January 27, 2025","January 1, 2025",rural,0,0,0,abandoned,0,1,0,user_request,135,13,0.76,0.62,0,0.33,1,1,0,3,0,2,0,1,1,66.7,0,2,0,0,1,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,1,0,0,0,93.3
S2745,U1412,voice,KINYARWANDA,"January 1, 2025","January 1, 2025",urban,0,1,1,abandoned,0,1,0,,21,9,0.75,0.79,0.17,0.33,1,1,0,5,1,3,1,2,0,50,0,2,3,0,1,2,1,1,0,1,[LAND],LAND,web,331,1,0,0,0,1,0,0,0,1,0,1,1,88.3
S2746,U1029,voice,KINYARWANDA,"April 26, 2025","April 1, 2025",rural,0,0,0,transferred,0,0,1,repeated_errors,210,14,0.86,0.59,0.2,0.4,0,1,0,3,2,3,1,2,0,60,20,1,3,1,0,1,1,1,0,0,[DL],DL,web,402,0,0,0,0,0,0,0,0,1,0,1,1,74
S2747,U1294,voice,KINYARWANDA,"February 3, 2025","February 1, 2025",rural,1,0,1,transferred,0,0,1,,53,8,0.77,0.69,0.33,0.33,0,1,0,3,3,5,2,2,1,83.3,16.7,2,2,1,1,1,0,0,0,1,[ID_REPLACEMENT],ID_REPLACEMENT,voice,,1,0,0,0,1,0,0,1,1,0,1,0,71.7
S2748,U1107,voice,KINYARWANDA,"March 9, 2025","March 1, 2025",urban,0,0,0,completed,1,0,0,system,51,4,0.89,0.68,0.25,0.25,0,0,0,1,3,2,1,1,0,50,0,3,1,0,0,1,0,0,0,1,[LAND],LAND,voice,,0,0,0,0,0,0,0,0,0,0,1,0,97.5
S2749,U1366,voice,KINYARWANDA,"March 29, 2025","March 1, 2025",urban,0,0,0,abandoned,0,1,0,repeated_errors,106,13,0.74,0.75,0,0,1,0,0,4,0,0,0,0,0,0,25,3,0,1,0,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,0,1,0,0,100
S2750,U1280,voice,KINYARWANDA,"January 21, 2025","January 1, 2025",urban,0,0,0,abandoned,0,1,0,,86,14,0.89,0.72,0,0,1,0,0,1,3,0,0,0,0,0,50,0,1,2,1,2,1,2,0,0,"[BIRTH_CERT, ID_REPLACEMENT]",BIRTH_CERT,voice,318.5,0,0,0,0,0,0,0,0,0,1,1,1,100
S2751,U1127,voice,KINYARWANDA,"February 2, 2025","February 1, 2025",urban,0,1,1,abandoned,0,1,0,,135,4,0.83,0.81,0,0.67,1,1,0,4,2,4,0,4,0,66.7,16.7,4,1,1,0,2,1,2,0,0,"[LAND, DL]",LAND,voice,556.5,1,0,0,0,1,0,0,0,1,0,1,1,85
S2752,U1228,voice,KINYARWANDA,"January 7, 2025","January 1, 2025",urban,0,0,0,completed,1,0,0,repeated_errors,113,13,0.75,0.78,0.25,0,0,0,0,4,0,1,1,0,0,25,0,2,1,0,1,2,1,1,1,0,"[BIRTH_CERT, ID_REPLACEMENT]",BIRTH_CERT,web,727,0,0,0,0,0,1,0,0,0,0,1,1,100
S2753,U1110,voice,KINYARWANDA,"March 6, 2025","March 1, 2025",rural,1,0,1,completed,1,0,0,,188,9,0.68,0.66,0.18,0.18,1,0,0,5,6,5,2,2,1,45.5,9.1,2,5,1,3,2,1,2,0,0,[LAND],LAND,web,436,1,1,1,0,0,1,0,0,0,0,1,1,100
S2754,U1135,voice,KINYARWANDA,"April 15, 2025","April 1, 2025",rural,0,1,1,completed,1,0,0,,89,3,0.77,0.72,0.11,0.22,1,0,0,4,5,4,1,2,1,44.4,22.2,5,1,2,1,2,1,2,0,0,"[BIRTH_CERT, ID_REPLACEMENT]",BIRTH_CERT,web,170,1,1,0,1,0,1,0,0,0,1,1,1,100
S2755,U1361,voice,KINYARWANDA,"January 3, 2025","January 1, 2025",urban,0,1,1,completed,1,0,0,,116,4,0.74,0.72,0.4,0.2,0,0,0,4,1,3,2,1,0,60,0,3,2,0,0,1,1,1,0,0,[ID_REPLACEMENT],ID_REPLACEMENT,web,"1,000",1,1,0,1,0,1,0,1,0,0,1,1,94
S2756,U1185,voice,KINYARWANDA,"April 18, 2025","April 1, 2025",urban,0,0,0,completed,1,0,0,,288,14,0.81,0.73,0.43,0,0,0,0,5,2,3,3,0,0,42.9,14.3,2,3,1,1,1,0,0,1,0,[DL],DL,voice,,0,0,0,0,0,0,0,1,0,0,1,0,95.7
S2757,U1143,voice,KINYARWANDA,"February 20, 2025","February 1, 2025",rural,0,0,0,abandoned,0,1,0,,54,10,0.75,0.71,0.13,0.13,1,0,0,1,7,2,1,1,0,25,12.5,3,1,1,3,1,0,0,0,1,[ID_REPLACEMENT],ID_REPLACEMENT,voice,,0,0,0,0,0,0,0,0,0,0,1,0,100
S2758,U1071,voice,KINYARWANDA,"March 20, 2025","March 1, 2025",rural,0,1,1,completed,1,0,0,,43,8,0.72,0.73,0.33,0,0,0,0,2,4,2,2,0,0,33.3,16.7,2,2,1,1,0,0,0,0,0,[],,,,1,1,0,1,0,0,0,1,0,0,0,0,98.3
S2759,U1128,voice,KINYARWANDA,"April 5, 2025","April 1, 2025",rural,1,1,1,abandoned,0,1,0,,107,4,0.82,0.72,0.14,0.14,1,0,0,5,2,2,1,1,0,28.6,28.6,4,1,2,0,0,0,0,0,0,[],,,,1,0,0,0,0,0,0,0,0,1,0,0,100
S2760,U1363,voice,KINYARWANDA,"February 23, 2025","February 1, 2025",rural,0,0,0,completed,1,0,0,repeated_errors,22,9,0.83,0.69,0.29,0.29,0,0,0,2,5,4,2,2,0,57.1,14.3,4,1,1,1,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,94.3
S2761,U1260,voice,KINYARWANDA,"March 21, 2025","March 1, 2025",urban,0,1,1,transferred,0,0,1,,46,6,0.74,0.76,0.42,0.25,0,0,0,7,5,8,5,3,0,66.7,8.3,3,5,1,3,2,1,2,0,0,[DL],DL,web,326.5,1,0,0,0,0,0,0,1,0,0,1,1,81.7
S2762,U1002,voice,KINYARWANDA,"March 15, 2025","March 1, 2025",urban,0,0,0,completed,1,0,0,,36,4,0.72,0.71,0,0,1,0,0,7,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,100
S2763,U1448,voice,KINYARWANDA,"April 28, 2025","April 1, 2025",rural,0,0,0,completed,1,0,0,,7,14,0.78,0.7,0.4,0.2,0,0,0,5,5,6,4,2,0,60,20,7,1,2,0,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,1,0,0,0,0,92
S2764,U1387,voice,KINYARWANDA,"April 3, 2025","April 1, 2025",rural,0,1,1,abandoned,0,1,0,repeated_errors,56,8,0.83,0.72,0.33,0,0,0,0,5,1,2,2,0,0,33.3,33.3,2,0,2,2,1,0,0,1,0,[BIRTH_CERT],BIRTH_CERT,ussd,,1,0,0,0,0,0,0,1,0,1,1,0,86.7
S2765,U1103,voice,KINYARWANDA,"February 28, 2025","February 1, 2025",rural,1,0,1,abandoned,0,1,0,,80,13,0.71,0.77,0,0.25,1,0,0,4,0,1,0,1,0,25,25,1,1,1,1,2,1,2,0,0,"[BIRTH_CERT, DL]",BIRTH_CERT,voice,511.5,1,0,0,0,0,0,0,0,0,1,1,1,100
S2766,U1482,voice,KINYARWANDA,"January 6, 2025","January 1, 2025",rural,0,0,0,transferred,0,0,1,,60,11,0.7,0.8,0.25,0,0,0,0,2,2,2,1,0,1,50,0,3,0,0,1,1,0,0,0,1,[LAND],LAND,web,,0,0,0,0,0,0,0,0,0,0,1,0,92.5
S2767,U1223,voice,KINYARWANDA,"January 29, 2025","January 1, 2025",rural,0,0,0,completed,1,0,0,,34,13,0.81,0.71,0.25,0,0,0,0,1,3,1,1,0,0,25,25,2,1,1,0,3,1,2,1,0,"[LAND, BIRTH_CERT]",BIRTH_CERT,web,357.5,0,0,0,0,0,1,0,0,0,1,1,1,100
S2768,U1319,voice,KINYARWANDA,"January 17, 2025","January 1, 2025",rural,0,1,1,completed,1,0,0,user_request,9,11,0.77,0.73,0.33,0.17,0,0,0,5,1,3,2,1,0,50,0,2,2,0,2,3,1,1,2,0,"[BIRTH_CERT, DL]",BIRTH_CERT,ussd,65,1,1,0,1,0,1,0,1,0,0,1,1,96.7
S2769,U1361,voice,KINYARWANDA,"April 27, 2025","April 1, 2025",urban,0,1,1,transferred,0,0,1,user_request,72,10,0.76,0.74,0.29,0,0,0,0,3,4,2,2,0,0,28.6,28.6,3,2,2,0,1,0,0,1,0,[DL],DL,web,,1,0,0,0,0,0,0,0,0,1,1,0,88.6
S2770,U1353,voice,KINYARWANDA,"March 1, 2025","March 1, 2025",rural,0,0,0,completed,1,0,0,user_request,80,5,0.68,0.79,0.13,0,1,0,0,6,2,2,1,0,1,25,12.5,6,1,1,0,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,100
S2771,U1490,voice,KINYARWANDA,"January 22, 2025","January 1, 2025",rural,0,1,1,abandoned,0,1,0,repeated_errors,21,5,0.62,0.62,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,[LAND],LAND,ussd,185,1,0,0,0,0,0,0,0,0,0,1,1,100
S2772,U1472,voice,KINYARWANDA,"January 24, 2025","January 1, 2025",rural,0,0,0,completed,1,0,0,repeated_errors,71,4,0.82,0.61,0.17,0.33,1,1,0,4,2,4,1,2,1,66.7,0,4,2,0,0,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,1,0,0,0,98.3
S2773,U1009,voice,KINYARWANDA,"March 22, 2025","March 1, 2025",urban,0,0,0,completed,1,0,0,,89,7,0.73,0.73,0,0.33,1,1,0,2,4,2,0,2,0,33.3,50,1,2,3,0,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,1,1,0,0,98.3
S2774,U1404,voice,KINYARWANDA,"March 26, 2025","March 1, 2025",rural,0,0,0,completed,1,0,0,repeated_errors,116,14,0.71,0.72,0,0,1,0,0,5,3,0,0,0,0,0,0,5,2,0,1,2,0,0,2,0,"[DL, ID_REPLACEMENT]",DL,web,,0,0,0,0,0,0,0,0,0,0,1,0,100
S2775,U1383,voice,KINYARWANDA,"February 20, 2025","February 1, 2025",urban,0,1,1,completed,1,0,0,,147,6,0.8,0.82,0.14,0.29,1,0,0,6,1,3,1,2,0,42.9,28.6,4,1,2,0,2,0,0,2,0,[BIRTH_CERT],BIRTH_CERT,web,,1,1,0,1,0,0,0,0,0,1,1,0,100
S2776,U1301,voice,KINYARWANDA,"February 19, 2025","February 1, 2025",rural,0,0,0,abandoned,0,1,0,repeated_errors,179,9,0.74,0.59,0.25,0.25,0,0,0,3,1,2,1,1,0,50,0,3,0,0,1,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,87.5
S2777,U1230,voice,KINYARWANDA,"January 11, 2025","January 1, 2025",urban,0,0,0,transferred,0,0,1,user_request,53,6,0.74,0.73,0.25,0,0,0,0,3,1,1,1,0,0,25,25,1,2,1,0,1,1,1,0,0,[LAND],LAND,voice,202,0,0,0,0,0,0,0,0,0,1,1,1,90
S2778,U1218,voice,KINYARWANDA,"February 25, 2025","February 1, 2025",urban,0,0,0,completed,1,0,0,,56,11,0.54,0.71,0,0,1,0,0,1,1,1,0,0,1,50,50,1,0,1,0,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,0,1,0,0,100
S2779,U1410,voice,KINYARWANDA,"March 12, 2025","March 1, 2025",rural,0,1,1,abandoned,0,1,0,,37,14,0.68,0.65,0.17,0.33,1,1,0,4,2,3,1,2,0,50,16.7,1,1,1,3,1,0,0,0,1,[BIRTH_CERT],BIRTH_CERT,voice,,1,0,0,0,1,0,0,0,1,0,1,0,86.7
S2780,U1065,voice,KINYARWANDA,"February 11, 2025","February 1, 2025",rural,0,0,0,completed,1,0,0,,87,14,0.72,0.66,0.25,0,0,0,0,1,3,1,1,0,0,25,0,1,2,0,1,1,1,1,0,0,[DL],DL,web,882,0,0,0,0,0,1,0,0,0,0,1,1,100
S2781,U1424,voice,KINYARWANDA,"February 8, 2025","February 1, 2025",rural,0,0,0,completed,1,0,0,repeated_errors,82,4,0.78,0.84,0.25,0,0,0,0,4,0,1,1,0,0,25,50,2,0,2,0,2,1,1,0,1,[BIRTH_CERT],BIRTH_CERT,web,146,0,0,0,0,0,1,0,0,0,1,1,1,97.5
S2782,U1111,voice,KINYARWANDA,"March 10, 2025","March 1, 2025",rural,0,1,1,completed,1,0,0,repeated_errors,6,13,0.75,0.69,0,0.13,1,0,0,3,5,1,0,1,0,12.5,37.5,2,3,3,0,5,1,3,1,1,"[ID_REPLACEMENT, LAND]",ID_REPLACEMENT,voice,479.67,1,1,0,1,0,1,0,0,0,1,1,1,100
S2783,U1012,voice,KINYARWANDA,"April 18, 2025","April 1, 2025",urban,0,0,0,transferred,0,0,1,user_request,27,8,0.76,0.73,0,0.2,1,0,0,2,3,1,0,1,0,20,20,3,1,1,0,1,1,1,0,0,[LAND],LAND,voice,154,0,0,0,0,0,0,0,0,0,0,1,1,100
S2784,U1392,voice,KINYARWANDA,"February 17, 2025","February 1, 2025",rural,0,1,1,abandoned,0,1,0,,92,9,0.85,0.66,0.5,0.5,0,1,0,2,2,4,2,2,0,100,0,2,1,0,1,0,0,0,0,0,[],,,,1,0,0,0,1,0,0,1,1,0,0,0,65
S2785,U1499,voice,KINYARWANDA,"February 26, 2025","February 1, 2025",urban,0,0,0,abandoned,0,1,0,user_request,115,6,0.73,0.74,0.11,0.11,1,0,0,5,4,2,1,1,0,22.2,0,4,4,0,1,1,1,1,0,0,[ID_REPLACEMENT],ID_REPLACEMENT,voice,495,0,0,0,0,0,0,0,0,0,0,1,1,100
S2786,U1419,voice,KINYARWANDA,"January 21, 2025","January 1, 2025",urban,0,0,0,abandoned,0,1,0,repeated_errors,38,8,0.76,0.62,0.33,0,0,0,0,3,6,5,3,0,2,55.6,11.1,5,3,1,0,1,1,1,0,0,[LAND],LAND,voice,169,0,0,0,0,0,0,0,1,0,0,1,1,88.9
S2787,U1085,voice,KINYARWANDA,"March 23, 2025","March 1, 2025",rural,0,0,0,abandoned,0,1,0,user_request,192,9,0.63,0.82,0.25,0,0,0,0,2,2,1,1,0,0,25,25,1,2,1,0,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,0,1,0,0,90
S2788,U1233,voice,KINYARWANDA,"April 9, 2025","April 1, 2025",rural,0,1,1,transferred,0,0,1,,213,6,0.79,0.56,0.33,0.33,0,1,0,1,2,2,1,1,0,66.7,0,2,1,0,0,0,0,0,0,0,[],,,,1,0,0,0,1,0,0,1,1,0,0,0,73.3
S2789,U1089,voice,KINYARWANDA,"January 20, 2025","January 1, 2025",rural,0,1,1,abandoned,0,1,0,,61,10,0.7,0.8,0.17,0,1,0,0,6,0,1,1,0,0,16.7,33.3,2,1,2,1,1,1,1,0,0,[DL],DL,voice,481,1,0,0,0,0,0,0,0,0,1,1,1,100
S2790,U1313,voice,KINYARWANDA,"January 15, 2025","January 1, 2025",urban,0,0,0,transferred,0,0,1,repeated_errors,83,11,0.79,0.63,0.25,0.25,0,0,0,0,4,2,1,1,0,50,0,1,1,0,2,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,87.5
S2791,U1053,voice,KINYARWANDA,"March 10, 2025","March 1, 2025",urban,0,0,0,completed,1,0,0,repeated_errors,91,3,0.74,0.68,0.1,0.3,1,0,0,6,4,4,1,3,0,40,40,3,2,4,1,2,0,0,1,1,"[ID_REPLACEMENT, LAND]",ID_REPLACEMENT,voice,,0,0,0,0,0,0,0,0,0,1,1,0,100
S2792,U1011,voice,KINYARWANDA,"March 18, 2025","March 1, 2025",urban,0,0,0,completed,1,0,0,system,122,9,0.77,0.77,0.2,0.4,1,1,0,1,4,4,1,2,1,80,20,1,2,1,1,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,1,0,0,0,94
S2793,U1208,voice,KINYARWANDA,"February 20, 2025","February 1, 2025",rural,0,1,1,completed,1,0,0,,88,11,0.71,0.77,0.091,0.27,1,0,0,6,5,5,1,3,1,45.5,36.4,4,3,4,0,0,0,0,0,0,[],,,,1,1,0,1,0,0,0,0,0,1,0,0,100
S2794,U1461,voice,KINYARWANDA,"March 17, 2025","March 1, 2025",urban,0,0,0,completed,1,0,0,,98,14,0.67,0.77,0,0,1,0,0,1,3,0,0,0,0,0,50,1,1,2,0,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,0,1,0,0,100
S2795,U1013,voice,KINYARWANDA,"March 3, 2025","March 1, 2025",rural,0,1,1,abandoned,0,1,0,system,36,12,0.61,0.84,0.5,0,0,0,0,1,1,1,1,0,0,50,0,2,0,0,0,1,0,0,0,1,[BIRTH_CERT],BIRTH_CERT,voice,,1,0,0,0,0,0,0,1,0,0,1,0,85
S2796,U1120,voice,KINYARWANDA,"April 29, 2025","April 1, 2025",urban,0,0,0,completed,1,0,0,,49,7,0.7,0.57,0.14,0.43,0,1,0,3,4,4,1,3,0,57.1,14.3,3,2,1,1,1,0,0,0,1,[ID_REPLACEMENT],ID_REPLACEMENT,web,,0,0,0,0,0,0,0,0,1,0,1,0,85.7
S2797,U1417,voice,KINYARWANDA,"March 26, 2025","March 1, 2025",rural,0,1,1,abandoned,0,1,0,repeated_errors,90,14,0.81,0.87,0.2,0.2,1,0,0,3,2,3,1,1,1,60,0,3,1,0,1,0,0,0,0,0,[],,,,1,0,0,0,0,0,0,0,0,0,0,0,100
S2798,U1436,voice,KINYARWANDA,"February 6, 2025","February 1, 2025",rural,1,1,1,completed,1,0,0,,101,4,0.86,0.69,0.25,0.25,0,0,0,5,3,4,2,2,0,50,0,5,2,0,1,0,0,0,0,0,[],,,,1,1,1,1,0,0,0,0,0,0,0,0,97.5
S2799,U1376,voice,KINYARWANDA,"January 6, 2025","January 1, 2025",urban,0,1,1,completed,1,0,0,,276,12,0.52,0.84,0.5,0,0,0,0,2,0,1,1,0,0,50,50,0,1,1,0,1,0,0,1,0,[LAND],LAND,web,,1,1,0,1,0,0,0,1,0,1,1,0,90
S2800,U1019,voice,KINYARWANDA,"March 12, 2025","March 1, 2025",rural,0,1,1,completed,1,0,0,user_request,135,8,0.71,0.64,0.14,0.29,1,0,0,5,2,3,1,2,0,42.9,0,4,1,0,2,2,1,1,0,1,[BIRTH_CERT],BIRTH_CERT,voice,472,1,1,0,1,0,1,0,0,0,0,1,1,100
