s.session_id,s.user_id,channel,language,total_duration_sec,s.total_turns,final_outcome,is_completed,is_abandoned,is_transferred,transfer_reason,session_date,session_month,region,is_disabled,is_first_time_user,is_vulnerable_user,avg_asr_confidence,avg_intent_confidence,misunderstanding_rate,silence_rate,is_recovered,is_escalated,had_errors,user_turns,system_turns,total_error_turns,misunderstanding_turns,silence_turns,noise_turns,turn_error_rate_pct,repeat_intent_rate_pct,intent_service_lookup_count,intent_start_application_count,intent_repeat_count,intent_unknown_count,avg_turn_intent_confidence,avg_turn_asr_confidence,total_application_attempts,had_successful_application,applications_completed,applications_abandoned,applications_failed,services_attempted,primary_service_code,application_channel,avg_time_to_submit_sec,high_confusion_session,high_misunderstanding_session,high_silence_session,had_application_attempt,end_to_end_success,vulnerable_user_completed
S2685,U1404,voice,KINYARWANDA,81,3,abandoned,0,1,0,,"April 23, 2025","April 1, 2025",rural,0,0,0,0.66,0.63,0.2,0,1,0,0,4,1,1,1,0,0,20,0,4,1,0,0,0,0,1,1,1,0,0,[BIRTH_CERT],BIRTH_CERT,web,"1,124",0,0,0,1,0,0
S2686,U1482,voice,KINYARWANDA,159,13,completed,1,0,0,,"February 23, 2025","February 1, 2025",rural,0,0,0,0.74,0.64,0.14,0.14,1,0,0,3,4,2,1,1,0,28.6,14.3,5,1,1,0,0,0,3,1,3,0,0,"[BIRTH_CERT, DL]",DL,web,731.67,0,0,0,1,1,0
S2687,U1121,voice,KINYARWANDA,10,4,transferred,0,0,1,,"April 29, 2025","April 1, 2025",urban,0,0,0,0.81,0.72,0.4,0.2,0,0,0,3,2,3,2,1,0,60,0,4,0,0,1,0,0,0,0,0,0,0,[],,,,0,1,0,0,0,0
S2688,U1031,voice,KINYARWANDA,151,6,transferred,0,0,1,repeated_errors,"January 14, 2025","January 1, 2025",rural,0,0,0,0.61,0.78,0,0.5,1,1,0,2,2,2,0,2,0,50,0,2,1,0,1,0,0,0,0,0,0,0,[],,,,0,0,1,0,0,0
S2689,U1221,voice,KINYARWANDA,54,5,completed,1,0,0,,"February 28, 2025","February 1, 2025",rural,0,1,1,0.74,0.67,0,0.4,1,1,0,3,7,4,0,4,0,40,20,4,3,2,1,0,0,0,0,0,0,0,[],,,,0,0,1,0,0,1
S2690,U1118,voice,KINYARWANDA,69,3,completed,1,0,0,,"April 27, 2025","April 1, 2025",urban,0,1,1,0.74,0.79,0,0.25,1,0,0,6,2,2,0,2,0,25,25,4,2,2,0,0,0,0,0,0,0,0,[],,,,1,0,0,0,0,1
S2691,U1038,voice,KINYARWANDA,127,7,abandoned,0,1,0,repeated_errors,"April 4, 2025","April 1, 2025",urban,0,1,1,0.82,0.73,0.29,0.29,0,0,0,3,4,5,2,2,1,71.4,28.6,3,2,2,0,0,0,0,0,0,0,0,[],,,,1,0,0,0,0,0
S2692,U1496,voice,KINYARWANDA,102,9,abandoned,0,1,0,repeated_errors,"February 22, 2025","February 1, 2025",rural,0,0,0,0.75,0.85,0,0,1,0,0,1,2,1,0,0,1,33.3,0,0,2,0,1,0,0,0,0,0,0,0,[],,,,0,0,0,0,0,0
S2693,U1267,voice,KINYARWANDA,67,4,transferred,0,0,1,system,"April 13, 2025","April 1, 2025",urban,0,0,0,0.77,0.81,0.38,0.13,0,0,0,6,2,5,3,1,1,62.5,0,5,0,0,3,0,0,0,0,0,0,0,[],,,,0,1,0,0,0,0
S2694,U1232,voice,KINYARWANDA,70,7,transferred,0,0,1,repeated_errors,"January 27, 2025","January 1, 2025",rural,0,1,1,0.74,0.75,0.25,0.25,0,0,0,1,3,2,1,1,0,50,0,2,2,0,0,0,0,1,1,1,0,0,[LAND],LAND,voice,145,0,0,0,1,0,0
S2695,U1430,voice,KINYARWANDA,46,8,abandoned,0,1,0,repeated_errors,"February 16, 2025","February 1, 2025",rural,0,0,0,0.84,0.78,0.25,0,0,0,0,2,2,1,1,0,0,25,25,1,1,1,1,0,0,1,0,0,1,0,[DL],DL,voice,,1,0,0,1,0,0
S2696,U1017,voice,KINYARWANDA,30,13,completed,1,0,0,,"March 21, 2025","March 1, 2025",rural,0,0,0,0.78,0.74,0.2,0,1,0,0,3,2,2,1,0,1,40,0,2,2,0,1,0,0,1,1,1,0,0,[DL],DL,web,316,0,0,0,1,1,0
S2697,U1148,voice,KINYARWANDA,28,9,completed,1,0,0,,"April 25, 2025","April 1, 2025",rural,0,0,0,0.77,0.71,0,0.33,1,1,0,6,3,4,0,3,1,44.4,0,3,4,0,2,0,0.11,2,1,1,1,0,"[DL, ID_REPLACEMENT]",DL,voice,"1,753",0,0,1,1,1,0
S2698,U1396,voice,KINYARWANDA,181,3,completed,1,0,0,,"January 6, 2025","January 1, 2025",urban,0,1,1,0.83,0.7,0,0,1,0,0,3,2,0,0,0,0,0,20,0,2,1,2,0,0,2,0,0,0,2,[BIRTH_CERT],BIRTH_CERT,voice,,0,0,0,1,0,1
S2699,U1148,voice,KINYARWANDA,85,9,completed,1,0,0,,"February 24, 2025","February 1, 2025",rural,0,0,0,0.84,0.7,0.5,0.5,0,1,0,2,0,2,1,1,0,100,0,0,0,0,2,0,0,1,1,1,0,0,[LAND],LAND,ussd,310,0,1,1,1,1,0
S2700,U1125,voice,KINYARWANDA,263,6,abandoned,0,1,0,repeated_errors,"April 7, 2025","April 1, 2025",rural,0,0,0,0.74,0.71,0,0,1,0,0,4,1,0,0,0,0,0,0,4,1,0,0,0,0,2,1,1,1,0,"[DL, ID_REPLACEMENT]",DL,voice,356,0,0,0,1,0,0
S2701,U1391,voice,KINYARWANDA,167,10,abandoned,0,1,0,,"February 13, 2025","February 1, 2025",rural,0,1,1,0.76,0.5,0.17,0,0,0,0,3,3,1,1,0,0,16.7,16.7,0,3,1,2,0,0,2,1,1,1,0,[LAND],LAND,voice,395,0,0,0,1,0,0
S2702,U1301,voice,KINYARWANDA,138,6,abandoned,0,1,0,repeated_errors,"January 18, 2025","January 1, 2025",rural,0,0,0,0.69,0.73,0.11,0,1,0,0,7,2,2,1,0,1,22.2,0,3,5,0,1,0,0,1,1,1,0,0,[BIRTH_CERT],BIRTH_CERT,web,477,0,0,0,1,0,0
S2703,U1359,voice,KINYARWANDA,38,8,completed,1,0,0,,"January 16, 2025","January 1, 2025",rural,1,0,1,0.84,0.78,0.13,0,1,0,0,2,6,2,1,0,1,25,12.5,2,3,1,2,0,0,0,0,0,0,0,[],,,,0,0,0,0,0,1
S2704,U1237,voice,KINYARWANDA,38,11,abandoned,0,1,0,,"January 12, 2025","January 1, 2025",rural,0,0,0,0.84,0.63,0.43,0,0,0,0,2,5,3,3,0,0,42.9,42.9,2,2,3,0,0,0,1,0,0,1,0,[LAND],LAND,voice,,1,1,0,1,0,0
S2705,U1134,voice,KINYARWANDA,111,7,completed,1,0,0,,"January 20, 2025","January 1, 2025",urban,0,0,0,0.74,0.62,0,0.4,1,1,0,3,2,2,0,2,0,40,40,2,1,2,0,0,0,0,0,0,0,0,[],,,,1,0,1,0,0,0
S2706,U1150,voice,KINYARWANDA,106,14,completed,1,0,0,user_request,"February 14, 2025","February 1, 2025",urban,1,0,1,0.85,0.72,0.5,0,0,0,0,1,3,2,2,0,0,50,0,2,0,0,2,0,0,1,1,1,0,0,[LAND],LAND,voice,"1,632",0,1,0,1,1,1
S2707,U1235,voice,KINYARWANDA,71,6,abandoned,0,1,0,repeated_errors,"March 5, 2025","March 1, 2025",urban,0,1,1,0.72,0.75,0,0.13,1,0,0,6,2,1,0,1,0,12.5,0,2,3,0,3,0,0,0,0,0,0,0,[],,,,0,0,0,0,0,0
S2708,U1223,voice,KINYARWANDA,135,10,abandoned,0,1,0,user_request,"April 14, 2025","April 1, 2025",rural,0,0,0,0.64,0.81,0.5,0,0,0,0,0,2,1,1,0,0,50,0,2,0,0,0,0,0,0,0,0,0,0,[],,,,0,1,0,0,0,0
S2709,U1202,voice,KINYARWANDA,126,11,transferred,0,0,1,,"February 28, 2025","February 1, 2025",rural,0,1,1,0.7,0.66,0,0.67,1,1,0,0,3,2,0,2,0,66.7,33.3,0,2,1,0,0,0,1,1,1,0,0,[BIRTH_CERT],BIRTH_CERT,voice,795,1,0,1,1,0,0
S2710,U1255,voice,KINYARWANDA,110,6,completed,1,0,0,system,"April 3, 2025","April 1, 2025",rural,0,1,1,0.74,0.75,0.25,0.13,0,0,0,5,3,3,2,1,0,37.5,0,4,3,0,1,0,0,0,0,0,0,0,[],,,,0,0,0,0,0,1
S2711,U1085,voice,KINYARWANDA,218,5,completed,1,0,0,,"April 4, 2025","April 1, 2025",rural,0,0,0,0.74,0.71,0,0,1,0,0,3,0,1,0,0,1,33.3,0,2,1,0,0,0,0,0,0,0,0,0,[],,,,0,0,0,0,0,0
S2712,U1149,voice,KINYARWANDA,317,10,completed,1,0,0,,"March 31, 2025","March 1, 2025",rural,0,0,0,0.75,0.67,0.4,0.2,0,0,0,4,1,3,2,1,0,60,20,2,1,1,1,0,0,0,0,0,0,0,[],,,,0,1,0,0,0,0
S2713,U1234,voice,KINYARWANDA,103,7,completed,1,0,0,system,"January 22, 2025","January 1, 2025",rural,0,0,0,0.9,0.8,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,[ID_REPLACEMENT],ID_REPLACEMENT,web,606,0,0,0,1,1,0
S2714,U1344,voice,KINYARWANDA,81,4,transferred,0,0,1,,"April 7, 2025","April 1, 2025",rural,0,0,0,0.72,0.77,0,0.5,1,1,0,2,2,2,0,2,0,50,25,2,1,1,0,0,0,2,1,1,0,1,[ID_REPLACEMENT],ID_REPLACEMENT,ussd,382,1,0,1,1,0,0
S2715,U1021,voice,KINYARWANDA,330,12,abandoned,0,1,0,repeated_errors,"April 27, 2025","April 1, 2025",rural,0,1,1,0.83,0.76,0,0.33,1,1,0,3,0,1,0,1,0,33.3,0,3,0,0,0,0,0,1,0,0,0,1,[LAND],LAND,voice,,0,0,1,1,0,0
S2716,U1347,voice,KINYARWANDA,118,11,transferred,0,0,1,,"April 13, 2025","April 1, 2025",rural,0,1,1,0.8,0.71,0.43,0,0,0,0,3,4,3,3,0,0,42.9,28.6,3,2,2,0,0,0,0,0,0,0,0,[],,,,1,1,0,0,0,0
S2717,U1284,voice,KINYARWANDA,177,5,completed,1,0,0,repeated_errors,"February 16, 2025","February 1, 2025",rural,0,1,1,0.76,0.69,0.13,0.13,1,0,0,3,5,4,1,1,2,50,12.5,3,2,1,2,0,0,2,1,2,0,0,[ID_REPLACEMENT],ID_REPLACEMENT,web,526,0,0,0,1,1,1
S2718,U1268,voice,KINYARWANDA,54,14,transferred,0,0,1,system,"January 29, 2025","January 1, 2025",rural,0,0,0,0.78,0.78,0,0,1,0,0,3,1,0,0,0,0,0,25,2,1,1,0,0,0,1,1,1,0,0,[BIRTH_CERT],BIRTH_CERT,voice,574,1,0,0,1,0,0
S2719,U1465,voice,KINYARWANDA,53,4,completed,1,0,0,,"March 27, 2025","March 1, 2025",rural,0,1,1,0.74,0.72,0,0,1,0,0,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,[],,,,0,0,0,0,0,1
S2720,U1257,voice,KINYARWANDA,81,3,transferred,0,0,1,repeated_errors,"February 14, 2025","February 1, 2025",urban,0,0,0,0.84,0.76,0.33,0.33,0,1,0,4,2,4,2,2,0,66.7,16.7,4,1,1,0,0,0,1,0,0,0,1,[BIRTH_CERT],BIRTH_CERT,ussd,,0,1,1,1,0,0
S2721,U1028,voice,KINYARWANDA,115,10,completed,1,0,0,,"March 18, 2025","March 1, 2025",rural,1,1,1,0.75,0.66,0.14,0.14,1,0,0,3,4,2,1,1,0,28.6,0,2,3,0,2,0,0,1,0,0,0,1,[DL],DL,ussd,,0,0,0,1,0,1
S2722,U1212,voice,KINYARWANDA,122,13,completed,1,0,0,repeated_errors,"January 9, 2025","January 1, 2025",urban,0,1,1,0.78,0.72,0.25,0.13,0,0,0,4,4,3,2,1,0,37.5,12.5,2,4,1,1,0,0,0,0,0,0,0,[],,,,0,0,0,0,0,1
S2723,U1462,voice,KINYARWANDA,74,5,completed,1,0,0,,"January 24, 2025","January 1, 2025",urban,0,1,1,0.84,0.68,0,0.29,1,0,0,4,3,3,0,2,1,42.9,14.3,4,1,1,1,0,0,0,0,0,0,0,[],,,,0,0,0,0,0,1
S2724,U1435,voice,KINYARWANDA,141,9,transferred,0,0,1,,"January 15, 2025","January 1, 2025",urban,0,1,1,0.72,0.7,0.29,0,0,0,0,4,3,2,2,0,0,28.6,28.6,2,1,2,2,0,0,1,1,1,0,0,[DL],DL,voice,499,1,0,0,1,0,0
S2725,U1282,voice,KINYARWANDA,133,3,completed,1,0,0,,"February 5, 2025","February 1, 2025",rural,0,0,0,0.81,0.68,0.43,0,0,0,0,6,1,3,3,0,0,42.9,0,2,1,0,4,0,0,1,0,0,1,0,[DL],DL,voice,,0,1,0,1,0,0
S2726,U1049,voice,KINYARWANDA,280,3,completed,1,0,0,,"January 13, 2025","January 1, 2025",rural,0,1,1,0.84,0.72,0.5,0,0,0,0,3,3,3,3,0,0,50,0,3,3,0,0,0,0,0,0,0,0,0,[],,,,0,1,0,0,0,1
S2727,U1094,voice,KINYARWANDA,55,14,transferred,0,0,1,system,"April 1, 2025","April 1, 2025",urban,0,1,1,0.83,0.69,0.4,0,0,0,0,2,3,2,2,0,0,40,40,3,0,2,0,0,0,0,0,0,0,0,[],,,,1,1,0,0,0,0
S2728,U1462,voice,KINYARWANDA,170,11,completed,1,0,0,,"February 13, 2025","February 1, 2025",urban,0,1,1,0.78,0.94,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1,1,0,"[DL, LAND]",DL,ussd,647,0,0,0,1,1,1
S2729,U1498,voice,KINYARWANDA,101,14,completed,1,0,0,,"April 11, 2025","April 1, 2025",urban,0,1,1,0.82,0.72,0.8,0,0,0,0,3,2,4,4,0,0,80,20,2,1,1,1,0,0,0,0,0,0,0,[],,,,0,1,0,0,0,1
S2730,U1406,voice,KINYARWANDA,67,10,completed,1,0,0,,"March 12, 2025","March 1, 2025",rural,0,0,0,0.88,0.67,0.25,0,0,0,0,4,4,2,2,0,0,25,12.5,1,1,1,5,0,0,0,0,0,0,0,[],,,,0,0,0,0,0,0
S2731,U1087,voice,KINYARWANDA,37,14,completed,1,0,0,,"March 13, 2025","March 1, 2025",urban,0,1,1,0.88,0.75,0.5,0.17,0,0,0,3,3,5,3,1,1,83.3,33.3,2,0,2,2,0,0,0,0,0,0,0,[],,,,1,1,0,0,0,1
S2732,U1043,voice,KINYARWANDA,118,5,transferred,0,0,1,repeated_errors,"April 11, 2025","April 1, 2025",urban,0,0,0,0.72,0.68,0.13,0,1,0,0,5,3,1,1,0,0,12.5,0,3,4,0,1,0,0,1,1,1,0,0,[DL],DL,voice,427,0,0,0,1,0,0
S2733,U1460,voice,KINYARWANDA,81,8,abandoned,0,1,0,system,"April 15, 2025","April 1, 2025",rural,1,1,1,0.92,0.73,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[],,,,0,0,0,0,0,0
S2734,U1277,voice,KINYARWANDA,111,13,completed,1,0,0,,"March 19, 2025","March 1, 2025",urban,0,0,0,0.76,0.77,0.2,0,1,0,0,2,3,1,1,0,0,20,40,2,1,2,0,0,0,0,0,0,0,0,[],,,,1,0,0,0,0,0
S2735,U1170,voice,KINYARWANDA,33,5,transferred,0,0,1,user_request,"March 17, 2025","March 1, 2025",urban,0,0,0,0.76,0.66,0,0.33,1,1,0,2,1,1,0,1,0,33.3,0,2,1,0,0,0,0,0,0,0,0,0,[],,,,0,0,1,0,0,0
S2736,U1420,voice,KINYARWANDA,116,14,completed,1,0,0,repeated_errors,"February 5, 2025","February 1, 2025",urban,0,1,1,0.84,0.8,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,[],,,,0,0,0,0,0,1
S2737,U1188,voice,KINYARWANDA,110,6,completed,1,0,0,,"April 26, 2025","April 1, 2025",rural,0,1,1,0.78,0.71,0.4,0.2,0,0,0,4,1,4,2,1,1,80,20,0,3,1,1,0,0,0,0,0,0,0,[],,,,0,1,0,0,0,1
S2738,U1352,voice,KINYARWANDA,179,3,completed,1,0,0,repeated_errors,"March 2, 2025","March 1, 2025",urban,0,1,1,0.66,0.58,0,0.5,0,1,0,3,1,2,0,2,0,50,0,2,2,0,0,0,0,1,0,0,0,1,[BIRTH_CERT],BIRTH_CERT,web,,0,0,1,1,0,1
S2739,U1183,voice,KINYARWANDA,266,7,completed,1,0,0,,"April 14, 2025","April 1, 2025",urban,0,0,0,0.72,0.65,0.29,0,0,0,0,4,3,2,2,0,0,28.6,14.3,3,2,1,1,0,0,1,1,1,0,0,[BIRTH_CERT],BIRTH_CERT,web,"1,091",0,0,0,1,1,0
S2740,U1002,voice,KINYARWANDA,137,3,completed,1,0,0,repeated_errors,"March 22, 2025","March 1, 2025",urban,0,0,0,0.75,0.78,0,0.33,1,1,0,4,2,3,0,2,1,50,0,3,3,0,0,0,0,0,0,0,0,0,[],,,,0,0,1,0,0,0
S2741,U1190,voice,KINYARWANDA,64,3,transferred,0,0,1,user_request,"February 9, 2025","February 1, 2025",rural,0,1,1,0.77,0.65,0.5,0,0,0,0,2,2,2,2,0,0,50,50,2,0,2,0,0,0,2,0,0,2,0,"[DL, BIRTH_CERT]",DL,web,,1,1,0,1,0,0
S2742,U1117,voice,KINYARWANDA,118,12,abandoned,0,1,0,,"April 27, 2025","April 1, 2025",rural,0,0,0,0.76,0.73,0,0,1,0,0,2,1,0,0,0,0,0,33.3,0,2,1,0,0,0,0,0,0,0,0,[],,,,1,0,0,0,0,0
S2743,U1018,voice,KINYARWANDA,86,13,completed,1,0,0,system,"April 3, 2025","April 1, 2025",rural,0,0,0,0.67,0.73,0,0.29,1,0,0,5,2,2,0,2,0,28.6,28.6,3,1,2,1,0,0,2,1,2,0,0,"[DL, BIRTH_CERT]",DL,web,269.5,1,0,0,1,1,0
S2744,U1022,voice,KINYARWANDA,135,13,abandoned,0,1,0,user_request,"January 27, 2025","January 1, 2025",rural,0,0,0,0.76,0.62,0,0.33,1,1,0,3,0,2,0,1,1,66.7,0,2,0,0,1,0,0,0,0,0,0,0,[],,,,0,0,1,0,0,0
S2745,U1412,voice,KINYARWANDA,21,9,abandoned,0,1,0,,"January 1, 2025","January 1, 2025",urban,0,1,1,0.75,0.79,0.17,0.33,1,1,0,5,1,3,1,2,0,50,0,2,3,0,1,0,0,2,1,1,0,1,[LAND],LAND,web,331,0,0,1,1,0,0
S2746,U1029,voice,KINYARWANDA,210,14,transferred,0,0,1,repeated_errors,"April 26, 2025","April 1, 2025",rural,0,0,0,0.86,0.59,0.2,0.4,0,1,0,3,2,3,1,2,0,60,20,1,3,1,0,0,0,1,1,1,0,0,[DL],DL,web,402,0,0,1,1,0,0
S2747,U1294,voice,KINYARWANDA,53,8,transferred,0,0,1,,"February 3, 2025","February 1, 2025",rural,1,0,1,0.77,0.69,0.33,0.33,0,1,0,3,3,5,2,2,1,83.3,16.7,2,2,1,1,0,0,1,0,0,0,1,[ID_REPLACEMENT],ID_REPLACEMENT,voice,,0,1,1,1,0,0
S2748,U1107,voice,KINYARWANDA,51,4,completed,1,0,0,system,"March 9, 2025","March 1, 2025",urban,0,0,0,0.89,0.68,0.25,0.25,0,0,0,1,3,2,1,1,0,50,0,3,1,0,0,0,0,1,0,0,0,1,[LAND],LAND,voice,,0,0,0,1,0,0
S2749,U1366,voice,KINYARWANDA,106,13,abandoned,0,1,0,repeated_errors,"March 29, 2025","March 1, 2025",urban,0,0,0,0.74,0.75,0,0,1,0,0,4,0,0,0,0,0,0,25,3,0,1,0,0,0,0,0,0,0,0,[],,,,1,0,0,0,0,0
S2750,U1280,voice,KINYARWANDA,86,14,abandoned,0,1,0,,"January 21, 2025","January 1, 2025",urban,0,0,0,0.89,0.72,0,0,1,0,0,1,3,0,0,0,0,0,50,0,1,2,1,0,0,2,1,2,0,0,"[BIRTH_CERT, ID_REPLACEMENT]",BIRTH_CERT,voice,318.5,1,0,0,1,0,0
S2751,U1127,voice,KINYARWANDA,135,4,abandoned,0,1,0,,"February 2, 2025","February 1, 2025",urban,0,1,1,0.83,0.81,0,0.67,1,1,0,4,2,4,0,4,0,66.7,16.7,4,1,1,0,0,0,2,1,2,0,0,"[LAND, DL]",LAND,voice,556.5,0,0,1,1,0,0
S2752,U1228,voice,KINYARWANDA,113,13,completed,1,0,0,repeated_errors,"January 7, 2025","January 1, 2025",urban,0,0,0,0.75,0.78,0.25,0,0,0,0,4,0,1,1,0,0,25,0,2,1,0,1,0,0,2,1,1,1,0,"[BIRTH_CERT, ID_REPLACEMENT]",BIRTH_CERT,web,727,0,0,0,1,1,0
S2753,U1110,voice,KINYARWANDA,188,9,completed,1,0,0,,"March 6, 2025","March 1, 2025",rural,1,0,1,0.68,0.66,0.18,0.18,1,0,0,5,6,5,2,2,1,45.5,9.1,2,5,1,3,0,0,2,1,2,0,0,[LAND],LAND,web,436,0,0,0,1,1,1
S2754,U1135,voice,KINYARWANDA,89,3,completed,1,0,0,,"April 15, 2025","April 1, 2025",rural,0,1,1,0.77,0.72,0.11,0.22,1,0,0,4,5,4,1,2,1,44.4,22.2,5,1,2,1,0,0,2,1,2,0,0,"[BIRTH_CERT, ID_REPLACEMENT]",BIRTH_CERT,web,170,1,0,0,1,1,1
S2755,U1361,voice,KINYARWANDA,116,4,completed,1,0,0,,"January 3, 2025","January 1, 2025",urban,0,1,1,0.74,0.72,0.4,0.2,0,0,0,4,1,3,2,1,0,60,0,3,2,0,0,0,0,1,1,1,0,0,[ID_REPLACEMENT],ID_REPLACEMENT,web,"1,000",0,1,0,1,1,1
S2756,U1185,voice,KINYARWANDA,288,14,completed,1,0,0,,"April 18, 2025","April 1, 2025",urban,0,0,0,0.81,0.73,0.43,0,0,0,0,5,2,3,3,0,0,42.9,14.3,2,3,1,1,0,0,1,0,0,1,0,[DL],DL,voice,,0,1,0,1,0,0
S2757,U1143,voice,KINYARWANDA,54,10,abandoned,0,1,0,,"February 20, 2025","February 1, 2025",rural,0,0,0,0.75,0.71,0.13,0.13,1,0,0,1,7,2,1,1,0,25,12.5,3,1,1,3,0,0,1,0,0,0,1,[ID_REPLACEMENT],ID_REPLACEMENT,voice,,0,0,0,1,0,0
S2758,U1071,voice,KINYARWANDA,43,8,completed,1,0,0,,"March 20, 2025","March 1, 2025",rural,0,1,1,0.72,0.73,0.33,0,0,0,0,2,4,2,2,0,0,33.3,16.7,2,2,1,1,0,0,0,0,0,0,0,[],,,,0,1,0,0,0,1
S2759,U1128,voice,KINYARWANDA,107,4,abandoned,0,1,0,,"April 5, 2025","April 1, 2025",rural,1,1,1,0.82,0.72,0.14,0.14,1,0,0,5,2,2,1,1,0,28.6,28.6,4,1,2,0,0,0,0,0,0,0,0,[],,,,1,0,0,0,0,0
S2760,U1363,voice,KINYARWANDA,22,9,completed,1,0,0,repeated_errors,"February 23, 2025","February 1, 2025",rural,0,0,0,0.83,0.69,0.29,0.29,0,0,0,2,5,4,2,2,0,57.1,14.3,4,1,1,1,0,0,0,0,0,0,0,[],,,,0,0,0,0,0,0
S2761,U1260,voice,KINYARWANDA,46,6,transferred,0,0,1,,"March 21, 2025","March 1, 2025",urban,0,1,1,0.74,0.76,0.42,0.25,0,0,0,7,5,8,5,3,0,66.7,8.3,3,5,1,3,0,0,2,1,2,0,0,[DL],DL,web,326.5,0,1,0,1,0,0
S2762,U1002,voice,KINYARWANDA,36,4,completed,1,0,0,,"March 15, 2025","March 1, 2025",urban,0,0,0,0.72,0.71,0,0,1,0,0,7,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,[],,,,0,0,0,0,0,0
S2763,U1448,voice,KINYARWANDA,7,14,completed,1,0,0,,"April 28, 2025","April 1, 2025",rural,0,0,0,0.78,0.7,0.4,0.2,0,0,0,5,5,6,4,2,0,60,20,7,1,2,0,0,0,0,0,0,0,0,[],,,,0,1,0,0,0,0
S2764,U1387,voice,KINYARWANDA,56,8,abandoned,0,1,0,repeated_errors,"April 3, 2025","April 1, 2025",rural,0,1,1,0.83,0.72,0.33,0,0,0,0,5,1,2,2,0,0,33.3,33.3,2,0,2,2,0,0,1,0,0,1,0,[BIRTH_CERT],BIRTH_CERT,ussd,,1,1,0,1,0,0
S2765,U1103,voice,KINYARWANDA,80,13,abandoned,0,1,0,,"February 28, 2025","February 1, 2025",rural,1,0,1,0.71,0.77,0,0.25,1,0,0,4,0,1,0,1,0,25,25,1,1,1,1,0,0,2,1,2,0,0,"[BIRTH_CERT, DL]",BIRTH_CERT,voice,511.5,1,0,0,1,0,0
S2766,U1482,voice,KINYARWANDA,60,11,transferred,0,0,1,,"January 6, 2025","January 1, 2025",rural,0,0,0,0.7,0.8,0.25,0,0,0,0,2,2,2,1,0,1,50,0,3,0,0,1,0,0,1,0,0,0,1,[LAND],LAND,web,,0,0,0,1,0,0
S2767,U1223,voice,KINYARWANDA,34,13,completed,1,0,0,,"January 29, 2025","January 1, 2025",rural,0,0,0,0.81,0.71,0.25,0,0,0,0,1,3,1,1,0,0,25,25,2,1,1,0,0,0,3,1,2,1,0,"[LAND, BIRTH_CERT]",BIRTH_CERT,web,357.5,1,0,0,1,1,0
S2768,U1319,voice,KINYARWANDA,9,11,completed,1,0,0,user_request,"January 17, 2025","January 1, 2025",rural,0,1,1,0.77,0.73,0.33,0.17,0,0,0,5,1,3,2,1,0,50,0,2,2,0,2,0,0,3,1,1,2,0,"[BIRTH_CERT, DL]",BIRTH_CERT,ussd,65,0,1,0,1,1,1
S2769,U1361,voice,KINYARWANDA,72,10,transferred,0,0,1,user_request,"April 27, 2025","April 1, 2025",urban,0,1,1,0.76,0.74,0.29,0,0,0,0,3,4,2,2,0,0,28.6,28.6,3,2,2,0,0,0,1,0,0,1,0,[DL],DL,web,,1,0,0,1,0,0
S2770,U1353,voice,KINYARWANDA,80,5,completed,1,0,0,user_request,"March 1, 2025","March 1, 2025",rural,0,0,0,0.68,0.79,0.13,0,1,0,0,6,2,2,1,0,1,25,12.5,6,1,1,0,0,0,0,0,0,0,0,[],,,,0,0,0,0,0,0
S2771,U1490,voice,KINYARWANDA,21,5,abandoned,0,1,0,repeated_errors,"January 22, 2025","January 1, 2025",rural,0,1,1,0.62,0.62,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0,[LAND],LAND,ussd,185,0,0,0,1,0,0
S2772,U1472,voice,KINYARWANDA,71,4,completed,1,0,0,repeated_errors,"January 24, 2025","January 1, 2025",rural,0,0,0,0.82,0.61,0.17,0.33,1,1,0,4,2,4,1,2,1,66.7,0,4,2,0,0,0,0,0,0,0,0,0,[],,,,0,0,1,0,0,0
S2773,U1009,voice,KINYARWANDA,89,7,completed,1,0,0,,"March 22, 2025","March 1, 2025",urban,0,0,0,0.73,0.73,0,0.33,1,1,0,2,4,2,0,2,0,33.3,50,1,2,3,0,0,0,0,0,0,0,0,[],,,,1,0,1,0,0,0
S2774,U1404,voice,KINYARWANDA,116,14,completed,1,0,0,repeated_errors,"March 26, 2025","March 1, 2025",rural,0,0,0,0.71,0.72,0,0,1,0,0,5,3,0,0,0,0,0,0,5,2,0,1,0,0,2,0,0,2,0,"[DL, ID_REPLACEMENT]",DL,web,,0,0,0,1,0,0
S2775,U1383,voice,KINYARWANDA,147,6,completed,1,0,0,,"February 20, 2025","February 1, 2025",urban,0,1,1,0.8,0.82,0.14,0.29,1,0,0,6,1,3,1,2,0,42.9,28.6,4,1,2,0,0,0,2,0,0,2,0,[BIRTH_CERT],BIRTH_CERT,web,,1,0,0,1,0,1
